,fips,margin
1079,22003,1.5572
1080,22005,1.3255000000000001
1081,22007,1.3061
1082,22009,1.4077
1083,22011,1.6744999999999999
1084,22013,1.1168
1085,22015,1.41
1086,22017,0.0676
1087,22019,1.3519
1088,22021,1.6784
1089,22023,1.8287
1090,22025,1.4677
1091,22027,1.1578
1092,22029,1.2688000000000001
1093,22031,1.2479
1094,22033,0.13050000000000006
1095,22035,0.27
1096,22037,1.1697
1097,22039,1.4474
1098,22041,1.4437
1099,22043,1.7409999999999999
1100,22045,1.3125
1101,22047,0.037099999999999966
1102,22049,1.426
1103,22051,1.1109
1104,22053,1.5535
1105,22055,1.2866
1106,22057,1.6025999999999998
1107,22059,1.811
1108,22061,1.1945999999999999
1109,22063,1.6995
1110,22065,0.15500000000000003
1111,22067,1.1352
1112,22069,1.1487
1113,22071,0.6816
1114,22073,1.2362
1115,22075,1.3631000000000002
1116,22077,1.2280000000000002
1117,22079,1.3205
1118,22081,1.1862
1119,22083,1.3403
1120,22085,1.6648
1121,22087,1.2849
1122,22089,1.2957999999999998
1123,22091,0.10270000000000001
1124,22093,0.04420000000000002
1125,22095,0.2820000000000001
1126,22097,1.1407999999999998
1127,22099,1.361
1128,22101,1.2914
1129,22103,1.4419
1130,22105,1.3281999999999998
1131,22107,0.05179999999999996
1132,22109,1.5004
1133,22111,1.5137
1134,22113,1.6193
1135,22115,1.649
1136,22117,1.3761
1137,22119,1.3105
1138,22121,1.1053000000000002
1139,22123,1.7139000000000002
1140,22125,1.2496999999999998
1141,22127,1.4941
1142,23001,1.028
1143,23003,1.2001
1144,23005,0.357
1145,23007,1.0393999999999999
1146,23009,0.12420000000000003
1147,23011,0.0025000000000000577
1148,23013,0.1993000000000001
1149,23015,0.10289999999999994
1150,23017,1.0878
1151,23019,1.0834
1152,23021,1.2650000000000001
1153,23023,0.15699999999999992
1154,23025,1.2337
1155,23027,0.04730000000000012
1156,23029,1.1978
1157,23031,0.1262000000000001
1158,24001,1.3827
1159,24003,0.14540000000000008
1160,24005,0.2705
1161,24009,1.0562
1162,24011,1.3285
1163,24013,1.2368
1164,24015,1.2662
1165,24017,0.4089
1166,24019,1.1193
1167,24021,0.09599999999999997
1168,24023,1.5586000000000002
1169,24025,1.1203
1170,24027,0.44259999999999994
1171,24029,0.012400000000000078
1172,24031,0.5965
1173,24033,0.8052999999999999
1174,24035,1.2651000000000001
1175,24037,1.1381999999999999
1176,24039,1.1477
1177,24041,0.005099999999999938
1178,24043,1.2093
1179,24045,1.0193999999999999
1180,24047,1.1897
1181,24510,0.7659
1182,25001,0.24409999999999998
1183,25003,0.4713000000000001
1184,25005,0.12000000000000005
1185,25007,0.5692000000000002
1186,25009,0.2905999999999999
1187,25011,0.44350000000000006
1188,25013,0.1771000000000001
1189,25015,0.4675999999999999
1190,25017,0.4519
1191,25019,0.45550000000000007
1192,25021,0.363
1193,25023,0.17370000000000008
1194,25025,0.6317
1195,25027,0.17839999999999995
1196,26001,1.3831
1197,26003,1.1871999999999998
1198,26005,1.2522
1199,26007,1.2759
1200,26009,1.2370999999999999
1201,26011,1.3569
1202,26013,1.2555
1203,26015,1.3247
1204,26017,1.1155000000000002
1205,26019,1.0914
1206,26021,1.0737
1207,26023,1.3841999999999999
1208,26025,1.1108
1209,26027,1.2883
1210,26029,1.1704999999999999
1211,26031,1.2988
1212,26033,1.2282000000000002
1213,26035,1.3474
1214,26037,1.0654000000000001
1215,26039,1.3072
1216,26041,1.2645
1217,26043,1.3334000000000001
1218,26045,1.0077
1219,26047,1.1114
1220,26049,0.0933
1221,26051,1.3673
1222,26053,1.1243999999999998
1223,26055,1.0301999999999998
1224,26057,1.2824
1225,26059,1.4786
1226,26061,1.1419000000000001
1227,26063,1.3926
1228,26065,0.3223000000000001
1229,26067,1.3028
1230,26069,1.285
1231,26071,1.2537
1232,26073,1.0252000000000001
1233,26075,1.1897
1234,26077,0.18690000000000012
1235,26079,1.4172
1236,26081,0.06130000000000002
1237,26083,1.1219999999999999
1238,26085,1.2619
1239,26087,1.3625
1240,26089,0.051999999999999935
1241,26091,1.1987999999999999
1242,26093,1.2261
1243,26095,1.4214
1244,26097,1.2381
1245,26099,1.0808
1246,26101,1.1509
1247,26103,0.11130000000000007
1248,26105,1.1971
1249,26107,1.2793999999999999
1250,26109,1.3011
1251,26111,1.1461
1252,26113,1.5346
1253,26115,1.2261
1254,26117,1.3769
1255,26119,1.4337
1256,26121,0.005400000000000071
1257,26123,1.4038
1258,26125,0.14020000000000005
1259,26127,1.2803
1260,26129,1.4008
1261,26131,1.2538
1262,26133,1.463
1263,26135,1.4352
1264,26137,1.3409
1265,26139,1.2145
1266,26141,1.291
1267,26143,1.2995999999999999
1268,26145,0.003000000000000058
1269,26147,1.3017
1270,26149,1.3168000000000002
1271,26151,1.4557
1272,26153,1.3163
1273,26155,1.1985
1274,26157,1.3929
1275,26159,1.1223999999999998
1276,26161,0.4652000000000001
1277,26163,0.38050000000000006
1278,26165,1.3424
1279,27001,1.2644
1280,27003,1.0191
1281,27005,1.3014999999999999
1282,27007,1.0316
1283,27009,1.3191
1284,27011,1.2723
1285,27013,0.04429999999999995
1286,27015,1.3278999999999999
1287,27017,0.015200000000000047
1288,27019,1.0488
1289,27021,1.2887
1290,27023,1.3062
1291,27025,1.2925
1292,27027,0.04079999999999995
1293,27029,1.4485
1294,27031,0.3397000000000001
1295,27033,1.3817000000000002
1296,27035,1.2974
1297,27037,0.13930000000000003
1298,27039,1.3038999999999998
1299,27041,1.3282
1300,27043,1.3361
1301,27045,1.2266000000000001
1302,27047,1.1599
1303,27049,1.1484
1304,27051,1.2652999999999999
1305,27053,0.43220000000000003
1306,27055,1.1295
1307,27057,1.2884000000000002
1308,27059,1.3860000000000001
1309,27061,1.1676
1310,27063,1.3787
1311,27065,1.3792
1312,27067,1.2566000000000002
1313,27069,1.2046000000000001
1314,27071,1.2127
1315,27073,1.2677
1316,27075,0.03529999999999994
1317,27077,1.4289
1318,27079,1.3035
1319,27081,1.3800999999999999
1320,27083,1.2595
1321,27085,1.3617000000000001
1322,27087,1.0131000000000001
1323,27089,1.4746000000000001
1324,27091,1.3791
1325,27093,1.406
1326,27095,1.3777
1327,27097,1.5345
1328,27099,1.0582
1329,27101,1.391
1330,27103,0.03159999999999996
1331,27105,1.3060999999999998
1332,27107,1.1596
1333,27109,0.10729999999999995
1334,27111,1.3254000000000001
1335,27113,1.2699
1336,27115,1.3024
1337,27117,1.4547999999999999
1338,27119,1.2838
1339,27121,1.2762
1340,27123,0.45359999999999995
1341,27125,1.3474
1342,27127,1.4123
1343,27129,1.3655
1344,27131,1.0018
1345,27133,1.3868999999999998
1346,27135,1.4604
1347,27137,0.15630000000000005
1348,27139,1.0663
1349,27141,1.3264
1350,27143,1.4078
1351,27145,1.2249
1352,27147,1.2243
1353,27149,1.2206000000000001
1354,27151,1.2951
1355,27153,1.4878
1356,27155,1.2742
1357,27157,1.2634999999999998
1358,27159,1.4555
1359,27161,1.3011
1360,27163,0.09229999999999994
1361,27165,1.2145000000000001
1362,27167,1.3796
1363,27169,0.004000000000000059
1364,27171,1.2854999999999999
1365,27173,1.3702
1366,28001,0.16140000000000004
1367,28003,1.6354
1368,28005,1.2617
1369,28007,1.1855
1370,28009,1.2077
1371,28011,0.30790000000000006
1372,28013,1.4132
1373,28015,1.385
1374,28017,1.0448
1375,28019,1.43
1376,28021,0.7121999999999999
1377,28023,1.3094000000000001
1378,28025,0.1633
1379,28027,0.4289000000000001
1380,28029,0.01709999999999995
1381,28031,1.2604
1382,28033,1.2389999999999999
1383,28035,1.1116000000000001
1384,28037,1.3234
1385,28039,1.7689
1386,28041,1.6585
1387,28043,1.1234
1388,28045,1.5549
1389,28047,1.2516
1390,28049,0.4831
1391,28051,0.6430999999999999
1392,28053,0.45309999999999995
1393,28055,0.06940000000000002
1394,28057,1.757
1395,28059,1.3468
1396,28061,0.004400000000000015
1397,28063,0.7153999999999999
1398,28065,0.1715000000000001
1399,28067,1.4224
1400,28069,0.23239999999999994
1401,28071,1.1227999999999998
1402,28073,1.4684
1403,28075,1.1602
1404,28077,1.3063
1405,28079,1.1448
1406,28081,1.3253
1407,28083,0.4147999999999999
1408,28085,1.3902
1409,28087,1.0262000000000002
1410,28089,1.1179
1411,28091,1.3684
1412,28093,0.031099999999999905
1413,28095,1.3073
1414,28097,1.1568999999999998
1415,28099,1.4323
1416,28101,1.3851
1417,28103,0.5245000000000001
1418,28105,0.06559999999999999
1419,28107,1.0421
1420,28109,1.6427
1421,28111,1.5303
1422,28113,0.009599999999999997
1423,28115,1.6223
1424,28117,1.5842
1425,28119,0.3485
1426,28121,1.4527
1427,28123,1.1822
1428,28125,0.35590000000000005
1429,28127,1.3045
1430,28129,1.5604
1431,28131,1.5282
1432,28133,0.41120000000000007
1433,28135,0.10860000000000003
1434,28137,1.3455000000000001
1435,28139,1.6056
1436,28141,1.7522
1437,28143,0.46390000000000003
1438,28145,1.6476
1439,28147,1.1945999999999999
1440,28149,0.003699999999999981
1441,28151,0.39940000000000003
1442,28153,1.2668
1443,28155,1.6021
1444,28157,0.34530000000000005
1445,28159,1.1160999999999999
1446,28161,1.1355
1447,28163,0.06349999999999989
1448,29001,1.2616
1449,29003,1.5017999999999998
1450,29005,1.5809
1451,29007,1.4714
1452,29009,1.6076
1453,29011,1.7115
1454,29013,1.5836000000000001
1455,29015,1.5655999999999999
1456,29017,1.7382
1457,29019,0.12500000000000006
1458,29021,1.2453
1459,29023,1.6219999999999999
1460,29025,1.6022
1461,29027,1.4223000000000001
1462,29029,1.5319
1463,29031,1.4489999999999998
1464,29033,1.6442
1465,29035,1.7017
1466,29037,1.3151
1467,29039,1.6592
1468,29041,1.5385
1469,29043,1.507
1470,29045,1.5876000000000001
1471,29047,1.0411
1472,29049,1.4495
1473,29051,1.3378
1474,29053,1.4628
1475,29055,1.6025
1476,29057,1.6695
1477,29059,1.6465999999999998
1478,29061,1.6023
1479,29063,1.5974
1480,29065,1.6905000000000001
1481,29067,1.6975
1482,29069,1.5697
1483,29071,1.4367
1484,29073,1.5832
1485,29075,1.6078999999999999
1486,29077,1.2006999999999999
1487,29079,1.6279000000000001
1488,29081,1.6799
1489,29083,1.5005
1490,29085,1.5728
1491,29087,1.6992
1492,29089,1.4203
1493,29091,1.6406
1494,29093,1.5773000000000001
1495,29095,0.21939999999999993
1496,29097,1.4602
1497,29099,1.338
1498,29101,1.3674
1499,29103,1.6174
1500,29105,1.6526
1501,29107,1.4563
1502,29109,1.625
1503,29111,1.5562
1504,29113,1.5244
1505,29115,1.5394
1506,29117,1.5708
1507,29119,1.6649
1508,29121,1.5633
1509,29123,1.6280999999999999
1510,29125,1.6452
1511,29127,1.5019999999999998
1512,29129,1.7403
1513,29131,1.6564
1514,29133,1.496
1515,29135,1.6199
1516,29137,1.5668
1517,29139,1.5644
1518,29141,1.5816
1519,29143,1.5102
1520,29145,1.5729
1521,29147,1.4047999999999998
1522,29149,1.6381999999999999
1523,29151,1.7139000000000002
1524,29153,1.6809
1525,29155,1.4464000000000001
1526,29157,1.6339
1527,29159,1.4751
1528,29161,1.4001
1529,29163,1.538
1530,29165,1.0303
1531,29167,1.5938
1532,29169,1.4564000000000001
1533,29171,1.6874000000000002
1534,29173,1.5636
1535,29175,1.5144
1536,29177,1.4485000000000001
1537,29179,1.6683
1538,29181,1.7007
1539,29183,1.1746999999999999
1540,29185,1.5918999999999999
1541,29186,1.4122999999999999
1542,29187,1.4798
1543,29189,0.23980000000000007
1544,29195,1.3720999999999999
1545,29197,1.6156
1546,29199,1.5901
1547,29201,1.5643
1548,29203,1.6296
1549,29205,1.6293000000000002
1550,29207,1.7200000000000002
1551,29209,1.6098000000000001
1552,29211,1.6055000000000001
1553,29213,1.5757999999999999
1554,29215,1.6859
1555,29217,1.5718
1556,29219,1.4590999999999998
1557,29221,1.625
1558,29223,1.7046000000000001
1559,29225,1.6021999999999998
1560,29227,1.598
1561,29229,1.7183000000000002
1562,29510,0.6595000000000001
1563,30001,1.4089999999999998
1564,30003,0.05939999999999995
1565,30005,0.0384000000000001
1566,30007,1.5707
1567,30009,1.2902999999999998
1568,30011,1.8114
1569,30013,1.1971
1570,30015,1.3036
1571,30017,1.4593
1572,30019,1.5957000000000001
1573,30021,1.5796000000000001
1574,30023,0.07680000000000009
1575,30025,1.7638
1576,30027,1.5184
1577,30029,1.301
1578,30031,0.07530000000000009
1579,30033,1.8892
1580,30035,0.3073000000000001
1581,30037,1.6681000000000001
1582,30039,1.3716
1583,30041,1.1360000000000001
1584,30043,1.3336
1585,30045,1.5692000000000002
1586,30047,1.1446999999999998
1587,30049,1.0393
1588,30051,1.5282
1589,30053,1.4968
1590,30055,1.7101000000000002
1591,30057,1.3975
1592,30059,1.5181
1593,30061,1.4455
1594,30063,0.2379000000000001
1595,30065,1.6976
1596,30067,1.0644
1597,30069,1.7441999999999998
1598,30071,1.6381999999999999
1599,30073,1.3766
1600,30075,1.7184
1601,30077,1.5042
1602,30079,1.6412
1603,30081,1.3631
1604,30083,1.677
1605,30085,1.0214
1606,30087,1.3411
1607,30089,1.5038
1608,30091,1.4083
1609,30093,0.14190000000000008
1610,30095,1.5775
1611,30097,1.5276999999999998
1612,30099,1.4352
1613,30101,1.5328
1614,30103,1.6414
1615,30105,1.4939
1616,30107,1.5598999999999998
1617,30109,1.7342
1618,30111,1.2397
1619,31001,1.4008
1620,31003,1.7363
1621,31005,1.8386
1622,31007,1.7762
1623,31009,1.7729
1624,31011,1.6677
1625,31013,1.5675
1626,31015,1.7577000000000003
1627,31017,1.7595
1628,31019,1.434
1629,31021,1.4057
1630,31023,1.5908
1631,31025,1.3513
1632,31027,1.6877
1633,31029,1.7570000000000001
1634,31031,1.7559
1635,31033,1.6194
1636,31035,1.6208
1637,31037,1.4324
1638,31039,1.5914
1639,31041,1.7161
1640,31043,1.1734
1641,31045,1.4453999999999998
1642,31047,1.4381
1643,31049,1.7061000000000002
1644,31051,1.5443
1645,31053,1.3212
1646,31055,0.1127999999999999
1647,31057,1.7757999999999998
1648,31059,1.5292999999999999
1649,31061,1.6719
1650,31063,1.7191999999999998
1651,31065,1.678
1652,31067,1.3652
1653,31069,1.7126000000000001
1654,31071,1.7435
1655,31073,1.6048
1656,31075,1.883
1657,31077,1.6251000000000002
1658,31079,1.3479
1659,31081,1.5734
1660,31083,1.6892999999999998
1661,31085,1.8580999999999999
1662,31087,1.7409
1663,31089,1.7357
1664,31091,1.7172
1665,31093,1.6089
1666,31095,1.4289
1667,31097,1.3901
1668,31099,1.5864
1669,31101,1.6366
1670,31103,1.8056
1671,31105,1.6899
1672,31107,1.5981999999999998
1673,31109,0.07749999999999996
1674,31111,1.5465
1675,31113,1.8199
1676,31115,1.6498
1677,31117,1.8542999999999998
1678,31119,1.5349
1679,31121,1.625
1680,31123,1.6751
1681,31125,1.5885
1682,31127,1.4392
1683,31129,1.6280999999999999
1684,31131,1.3781
1685,31133,1.5242
1686,31135,1.7262
1687,31137,1.6781
1688,31139,1.7431999999999999
1689,31141,1.5677
1690,31143,1.6101
1691,31145,1.6789
1692,31147,1.5023
1693,31149,1.7838
1694,31151,1.2846
1695,31153,1.1120999999999999
1696,31155,1.4517000000000002
1697,31157,1.4352
1698,31159,1.4405000000000001
1699,31161,1.7271999999999998
1700,31163,1.5757999999999999
1701,31165,1.7797
1702,31167,1.6411
1703,31169,1.5635
1704,31171,1.7775
1705,31173,1.0244
1706,31175,1.6352000000000002
1707,31177,1.4035
1708,31179,1.4820000000000002
1709,31181,1.6268
1710,31183,1.7535
1711,31185,1.5177
1712,32001,1.4904
1713,32003,0.09349999999999992
1714,32005,1.2947000000000002
1715,32007,1.5547
1716,32009,1.6695
1717,32011,1.7767
1718,32013,1.539
1719,32015,1.6155000000000002
1720,32017,1.7102
1721,32019,1.4113
1722,32021,1.2543000000000002
1723,32023,1.4035
1724,32027,1.5103
1725,32029,1.3497
1726,32031,0.04519999999999996
1727,32033,1.5823
1728,32510,1.1136
1729,33001,1.104
1730,33003,0.015000000000000013
1731,33005,0.17180000000000006
1732,33007,1.0591
1733,33009,0.24509999999999998
1734,33011,0.07640000000000002
1735,33013,0.09799999999999998
1736,33015,0.021199999999999997
1737,33017,0.15220000000000006
1738,33019,0.03610000000000002
1739,34001,0.06690000000000002
1740,34003,0.16380000000000006
1741,34005,0.19510000000000005
1742,34007,0.3345
1743,34009,1.1592
1744,34011,0.0605
1745,34013,0.5526000000000001
1746,34015,0.019500000000000017
1747,34017,0.46220000000000006
1748,34019,1.0436
1749,34021,0.4
1750,34023,0.22029999999999994
1751,34025,1.0278
1752,34027,0.04239999999999994
1753,34029,1.2868
1754,34031,0.16540000000000005
1755,34033,1.1278000000000001
1756,34035,0.2097
1757,34037,1.195
1758,34039,0.3551000000000001
1759,34041,1.1617
1760,35001,0.24439999999999995
1761,35003,1.4742
1762,35005,1.4133
1763,35006,0.08660000000000007
1764,35007,1.1097
1765,35009,1.4064
1766,35011,1.4717
1767,35013,0.18340000000000006
1768,35015,1.5180000000000002
1769,35017,0.07180000000000009
1770,35019,0.14479999999999993
1771,35021,1.2773
1772,35023,1.1505
1773,35025,1.5962
1774,35027,1.3637
1775,35028,0.26650000000000007
1776,35029,1.1043
1777,35031,0.38619999999999993
1778,35033,0.3135000000000001
1779,35035,1.2562
1780,35037,1.3780000000000001
1781,35039,0.33560000000000006
1782,35041,1.4286
1783,35043,0.08370000000000005
1784,35045,1.2828000000000002
1785,35047,0.38750000000000007
1786,35049,0.5375999999999999
1787,35051,1.2147999999999999
1788,35053,0.06520000000000009
1789,35055,0.5475000000000001
1790,35057,1.3335
1791,35059,1.5619
1792,35061,1.0961
1793,36001,0.31399999999999995
1794,36003,1.3892
1795,36005,0.6741999999999999
1796,36007,0.03449999999999992
1797,36009,1.2956999999999999
1798,36011,1.0888
1799,36013,1.1984
1800,36015,1.1342
1801,36017,1.2324
1802,36019,0.05219999999999997
1803,36021,0.1663
1804,36023,1.0194
1805,36025,1.1843000000000001
1806,36027,0.0964000000000001
1807,36029,0.14739999999999998
1808,36031,0.05020000000000002
1809,36033,1.0216
1810,36035,1.314
1811,36037,1.3167
1812,36039,1.1557
1813,36041,1.3027
1814,36043,1.3047
1815,36045,1.1898
1816,36047,0.5464000000000001
1817,36049,1.3908
1818,36051,1.1816
1819,36053,1.1059
1820,36055,0.21020000000000005
1821,36057,1.2252999999999998
1822,36059,0.09520000000000006
1823,36061,0.7421
1824,36063,1.0965
1825,36065,1.1558000000000002
1826,36067,0.20029999999999998
1827,36069,1.0006
1828,36071,1.0006
1829,36073,1.3603
1830,36075,1.2018
1831,36077,1.0501
1832,36079,1.0784
1833,36081,0.4511000000000001
1834,36083,0.05620000000000003
1835,36085,1.1490999999999998
1836,36087,0.017400000000000027
1837,36089,1.1169
1838,36091,0.05409999999999998
1839,36093,0.15609999999999996
1840,36095,1.2902
1841,36097,1.176
1842,36099,1.0905
1843,36101,1.2964
1844,36103,1.0002
1845,36105,1.0916
1846,36107,1.206
1847,36109,0.49249999999999994
1848,36111,0.20929999999999993
1849,36113,1.0016
1850,36115,1.1555
1851,36117,1.1957
1852,36119,0.3625999999999999
1853,36121,1.4541
1854,36123,1.1854
1855,37001,1.0841
1856,37003,1.5802
1857,37005,1.5006
1858,37007,0.04189999999999999
1859,37009,1.4607999999999999
1860,37011,1.5266
1861,37013,1.2585000000000002
1862,37015,0.21619999999999995
1863,37017,1.1372
1864,37019,1.2500999999999998
1865,37021,0.2112000000000001
1866,37023,1.4014
1867,37025,1.0944
1868,37027,1.5107
1869,37029,1.4661000000000002
1870,37031,1.4200000000000002
1871,37033,1.1848999999999998
1872,37035,1.3704
1873,37037,0.11530000000000007
1874,37039,1.5507
1875,37041,1.1573
1876,37043,1.4951
1877,37045,1.3281999999999998
1878,37047,1.2793999999999999
1879,37049,1.1863
1880,37051,0.16599999999999993
1881,37053,1.4621
1882,37055,1.1652
1883,37057,1.4748
1884,37059,1.4549999999999998
1885,37061,1.2211999999999998
1886,37063,0.6238
1887,37065,0.2700999999999999
1888,37067,0.13899999999999996
1889,37069,1.1345
1890,37071,1.2776
1891,37073,1.1375
1892,37075,1.6013
1893,37077,1.0658
1894,37079,1.119
1895,37081,0.23120000000000013
1896,37083,0.21220000000000006
1897,37085,1.2245000000000001
1898,37087,1.2652
1899,37089,1.1875
1900,37091,0.3403
1901,37093,0.10869999999999996
1902,37095,1.1492
1903,37097,1.3235999999999999
1904,37099,1.0824
1905,37101,1.2433
1906,37103,1.1961
1907,37105,1.1491
1908,37107,1.0347
1909,37109,1.4594
1910,37111,1.4803
1911,37113,1.3848
1912,37115,1.2353999999999998
1913,37117,1.0495
1914,37119,0.3507999999999999
1915,37121,1.5777
1916,37123,1.3177999999999999
1917,37125,1.274
1918,37127,0.0022999999999999687
1919,37129,0.021300000000000097
1920,37131,0.20569999999999988
1921,37133,1.302
1922,37135,0.5107999999999999
1923,37137,1.2797999999999998
1924,37139,0.002999999999999947
1925,37141,1.2994999999999999
1926,37143,1.3221
1927,37145,1.2155999999999998
1928,37147,0.09449999999999992
1929,37149,1.2566
1930,37151,1.5630000000000002
1931,37153,1.1481999999999999
1932,37155,1.1863000000000001
1933,37157,1.3201999999999998
1934,37159,1.3566
1935,37161,1.4577
1936,37163,1.2252
1937,37165,1.0195
1938,37167,1.5106
1939,37169,1.5779999999999998
1940,37171,1.5135
1941,37173,1.1954
1942,37175,1.1565
1943,37177,1.1575
1944,37179,1.2417
1945,37181,0.19239999999999996
1946,37183,0.2645000000000001
1947,37185,0.25730000000000003
1948,37187,0.09910000000000002
1949,37189,0.08289999999999997
1950,37191,1.1168
1951,37193,1.5662
1952,37195,0.02879999999999988
1953,37197,1.6107999999999998
1954,37199,1.3372000000000002
1955,38001,1.5696
1956,38003,1.3142
1957,38005,1.1386999999999998
1958,38007,1.7386
1959,38009,1.5054
1960,38011,1.7043
1961,38013,1.742
1962,38015,1.4019
1963,38017,1.0269000000000001
1964,38019,1.5074999999999998
1965,38021,1.4677
1966,38023,1.5316999999999998
1967,38025,1.6882000000000001
1968,38027,1.3734000000000002
1969,38029,1.7471
1970,38031,1.5562
1971,38033,1.7153
1972,38035,1.1326
1973,38037,1.6791999999999998
1974,38039,1.4792
1975,38041,1.6823000000000001
1976,38043,1.6808
1977,38045,1.5038
1978,38047,1.7452999999999999
1979,38049,1.5994000000000002
1980,38051,1.613
1981,38053,1.6768999999999998
1982,38055,1.5360999999999998
1983,38057,1.6742
1984,38059,1.5037
1985,38061,1.3764
1986,38063,1.3123
1987,38065,1.7402
1988,38067,1.5025
1989,38069,1.5112
1990,38071,1.3608000000000002
1991,38073,1.1926999999999999
1992,38075,1.6406
1993,38077,1.3279999999999998
1994,38079,0.32209999999999994
1995,38081,1.2551
1996,38083,1.7192
1997,38085,0.4603999999999999
1998,38087,1.7868
1999,38089,1.6387
2000,38091,1.239
2001,38093,1.4336000000000002
2002,38095,1.4369999999999998
2003,38097,1.2489
2004,38099,1.4163
2005,38101,1.4488999999999999
2006,38103,1.6112
2007,38105,1.6677
2008,39001,1.6352
2009,39003,1.3942999999999999
2010,39005,1.4872999999999998
2011,39007,1.2349999999999999
2012,39009,0.1496
2013,39011,1.6252
2014,39013,1.4352
2015,39015,1.5724
2016,39017,1.2398
2017,39019,1.5265
2018,39021,1.4762
2019,39023,1.2323
2020,39025,1.3657
2021,39027,1.5248
2022,39029,1.4477
2023,39031,1.4889999999999999
2024,39033,1.5078
2025,39035,0.3403999999999999
2026,39037,1.6359000000000001
2027,39039,1.3640999999999999
2028,39041,1.0683
2029,39043,1.1155
2030,39045,1.2349
2031,39047,1.5147
2032,39049,0.3128000000000001
2033,39051,1.3976
2034,39053,1.5547
2035,39055,1.2311
2036,39057,1.1948
2037,39059,1.4834999999999998
2038,39061,0.1587
2039,39063,1.3754
2040,39065,1.5198
2041,39067,1.525
2042,39069,1.4339
2043,39071,1.6037
2044,39073,1.4228
2045,39075,1.6783
2046,39077,1.411
2047,39079,1.54
2048,39081,1.3832
2049,39083,1.4369999999999998
2050,39085,1.1358000000000001
2051,39087,1.4548
2052,39089,1.2803999999999998
2053,39091,1.5514999999999999
2054,39093,1.0244
2055,39095,0.16739999999999994
2056,39097,1.4092
2057,39099,1.0190000000000001
2058,39101,1.3858
2059,39103,1.2339
2060,39105,1.5311
2061,39107,1.6484999999999999
2062,39109,1.4426
2063,39111,1.5389
2064,39113,0.02240000000000003
2065,39115,1.4836999999999998
2066,39117,1.543
2067,39119,1.3927
2068,39121,1.6246
2069,39123,1.2336999999999998
2070,39125,1.5139
2071,39127,1.4952999999999999
2072,39129,1.4692999999999998
2073,39131,1.4866
2074,39133,1.1242999999999999
2075,39135,1.5737
2076,39137,1.6625999999999999
2077,39139,1.3974
2078,39141,1.3513
2079,39143,1.2755
2080,39145,1.4221
2081,39147,1.3412000000000002
2082,39149,1.6309
2083,39151,1.1851
2084,39153,0.09540000000000004
2085,39155,1.1056
2086,39157,1.3985999999999998
2087,39159,1.314
2088,39161,1.5725
2089,39163,1.5466
2090,39165,1.3073000000000001
